"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Prkch",158.585094232417,0.293999915941803,0.305850102791858,0.961254919511605,0.33642400860279,0.610528144277595
"Hif1a",1023.61916717652,-0.0808973107527047,0.164772396406255,-0.490963975259838,0.623451927273434,0.818451556938727
"Snapc1",62.7766410236825,0.570343949725882,0.363493336344774,1.56906301353737,0.116633256927352,0.33667684630943
"Kcnh5",0.14592354427664,-0.552018465015374,4.0804728567969,-0.135282964594623,0.892388153537816,NA
"Rhoj",110.671957819838,-0.37372496342207,0.426513244248905,-0.876232962191372,0.380903400570557,0.648127518383504
"Ppp2r5e",1031.27032654262,0.361958132362662,0.134655833448834,2.68802415084526,0.0071876197956264,0.0519700722716479
"Wdr89",29.0852190408771,-0.543782254271795,0.473554300183224,-1.14829968614243,0.250844868647744,0.524219482857877
"Sgpp1",1427.01097784508,0.548603575629166,0.146816465282253,3.7366624688483,0.00018647897545847,0.00311528307024632
"Syne2",335.626911680915,0.462354089515662,0.215559800809309,2.14489940972192,0.0319608904520298,0.148266746246145
"Esr2",0.186362900769686,1.37153488662711,4.0804728567969,0.336121556192325,0.736779203650581,NA
"Mthfd1",3475.74724084621,0.594357137552834,0.234880473405693,2.53046636416746,0.0113911006206548,0.0730606886682805
"Akap5",3.48501817441038,-0.0119654690010853,1.18669223746242,-0.0100830431204908,0.991955031887461,0.99653165749959
"Zbtb25",53.7645382514454,-0.375825347899116,0.318971016746361,-1.1782429379719,0.238699769176307,0.510717665644318
"Zbtb1",194.456430743211,0.185607313541551,0.217338509807988,0.854001040614152,0.393104412803568,0.65934487831784
"Hspa2",48.1417573749978,0.988434640959824,0.460882331973354,2.14465726366133,0.0319802602045262,0.148308714770312
"Ppp1r36",1.0438740626923,-2.04366663578757,2.48249319216136,-0.82323151670288,0.410376349480657,NA
"Gm10451",4.23648230344303,-0.883137985769993,1.15609897589128,-0.763894791178368,0.444929941755003,0.700585420769028
